protein_id	subject_id	percent_identity	alignment_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	subject_title	rank
TRINITY_DN5449_c0_g1_i1.p1	YDR207C	99.8	575	1	0	1	575	262	836	0.0	930	YDR207C UME6 SGDID:S000002615, Chr IV from 867522-865012, Genome Release 64-4-1, reverse complement, Verified ORF, "Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence, represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis"	1
TRINITY_DN544_c0_g1_i1.p1	YCR057C	100	331	0	0	1	331	593	923	4.68e-206	587	YCR057C PWP2 SGDID:S000000653, Chr III from 223228-220457, Genome Release 64-4-1, reverse complement, Verified ORF, "Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0, A1, and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis"	1
TRINITY_DN5450_c0_g1_i1.p1	YDL171C	100	776	0	0	1	776	1370	2145	0.0	1501	YDL171C GLT1 SGDID:S000002330, Chr IV from 155640-149203, Genome Release 64-4-1, reverse complement, Verified ORF, "NAD(+)-dependent glutamate synthase (GOGAT); synthesizes glutamate from glutamine and alpha-ketoglutarate; with Gln1p, forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source; assembles into filaments as cells approach stationary phase and under cytosolic acidification and starvation conditions"	1
TRINITY_DN5451_c0_g1_i1.p1	YPL057C	100	382	0	0	1	382	1	382	1.33e-286	773	YPL057C SUR1 SGDID:S000005978, Chr XVI from 453057-451909, Genome Release 64-4-1, reverse complement, Verified ORF, "Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog, CSH1, that arose from the whole genome duplication"	1
TRINITY_DN5453_c0_g1_i1.p1	YBL045C	100	457	0	0	1	457	1	457	0.0	876	YBL045C COR1 SGDID:S000000141, Chr II from 135516-134143, Genome Release 64-4-1, reverse complement, Verified ORF, "Core subunit of the ubiquinol-cytochrome c reductase complex; the ubiquinol-cytochrome c reductase complex (bc1 complex) is a component of the mitochondrial inner membrane electron transport chain"	1
TRINITY_DN5454_c0_g1_i1.p1	YBL004W	100	482	0	0	1	482	2012	2493	7.32e-316	920	YBL004W UTP20 SGDID:S000000100, Chr II from 227636-235117, Genome Release 64-4-1, Verified ORF, "Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA"	1
TRINITY_DN5455_c0_g1_i1.p1	YJL033W	100	81	0	0	24	104	690	770	6.05e-48	160	YJL033W HCA4 SGDID:S000003570, Chr X from 383837-386149, Genome Release 64-4-1, Verified ORF, "DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis"	1
TRINITY_DN5456_c0_g1_i1.p1	YML076C	100	109	0	0	1	109	212	320	4.75e-63	203	YML076C WAR1 SGDID:S000004541, Chr XIII from 115347-112513, Genome Release 64-4-1, reverse complement, Verified ORF, "Homodimeric Zn2Cys6 zinc finger transcription factor; binds to a weak acid response element to induce transcription of PDR12 and FUN34, encoding an acid transporter and a putative ammonia transporter, respectively"	1
TRINITY_DN5457_c0_g1_i1.p1	YPR042C	99.8	517	1	0	1	517	502	1018	0.0	975	YPR042C PUF2 SGDID:S000006246, Chr XVI from 653662-650435, Genome Release 64-4-1, reverse complement, Verified ORF, "PUF family mRNA-binding protein; Pumilio homology domain confers RNA binding activity; preferentially binds mRNAs encoding membrane-associated proteins; binding site composed of two UAAU tetranucleotides, separated by a 3-nt linker; PUF2 has a paralog, JSN1, that arose from the whole genome duplication"	1
TRINITY_DN5458_c0_g1_i1.p1	YDR534C	100	93	0	0	105	197	436	528	1.47e-49	166	YDR534C FIT1 SGDID:S000002942, Chr IV from 1504900-1503314, Genome Release 64-4-1, reverse complement, Verified ORF, "Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall"	1
TRINITY_DN545_c0_g1_i1.p1	YHL013C	100	249	0	0	1	249	59	307	9.08e-168	463	YHL013C OTU2 SGDID:S000001005, Chr VIII from 78353-77430, Genome Release 64-4-1, reverse complement, Verified ORF, "Protein of unknown function; may interact with ribosomes, based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress"	1
TRINITY_DN5460_c0_g1_i1.p1	YBR087W	100	354	0	0	1	354	1	354	2.09e-253	686	YBR087W RFC5 SGDID:S000000291, Chr II from 423765-424829, Genome Release 64-4-1, Verified ORF, "Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon"	1
TRINITY_DN5462_c0_g1_i1.p1	YDL109C	100	72	0	0	1	72	388	459	2.32e-45	150	YDL109C YDL109C SGDID:S000002267, Chr IV from 267201-265258, Genome Release 64-4-1, reverse complement, Uncharacterized ORF, "Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog, ROG1, that arose from the whole genome duplication"	1
TRINITY_DN5463_c0_g1_i1.p2	YGR238C	100	93	0	0	1	93	98	190	6.10e-63	202	YGR238C KEL2 SGDID:S000003470, Chr VII from 968687-966039, Genome Release 64-4-1, reverse complement, Verified ORF, "Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly, cytokinesis, and polarized growth; functions in a complex with Kel1p, interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate"	1
TRINITY_DN5464_c0_g1_i1.p1	YNL193W	100	415	0	0	1	415	144	558	1.77e-290	791	YNL193W YNL193W SGDID:S000005137, Chr XIV from 274368-276044, Genome Release 64-4-1, Uncharacterized ORF, "Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis"	1
TRINITY_DN5465_c0_g1_i1.p1	YNL055C	100	283	0	0	1	283	1	283	9.78e-205	557	YNL055C POR1 SGDID:S000005000, Chr XIV from 518845-517994, Genome Release 64-4-1, reverse complement, Verified ORF, "Mitochondrial porin (voltage-dependent anion channel); outer membrane protein required for maintenance of mitochondrial osmotic stability and mitochondrial membrane permeability; couples the glutathione pools of the intermembrane space (IMS) and the cytosol; interacts with Om45 and Om14 in the outer membrane; phosphorylated; protein abundance increases in response to DNA replication stress"	1
TRINITY_DN5466_c0_g1_i1.p1	YKR031C	100	201	0	0	1	201	710	910	1.02e-142	433	YKR031C SPO14 SGDID:S000001739, Chr XI from 506395-501344, Genome Release 64-4-1, reverse complement, Verified ORF, "Phospholipase D; catalyzes the hydrolysis of phosphatidylcholine, producing choline and phosphatidic acid; involved in Sec14p-independent secretion; required for meiosis and spore formation; differently regulated in secretion and meiosis; participates in transcription initiation and/or early elongation of specific genes; interacts with 'foot domain' of RNA polymerase II; deletion results in abnormal CTD-Ser5 phosphorylation of RNA polymerase II at specific promoter regions"	1
TRINITY_DN5467_c0_g1_i1.p1	YBR043C	100	91	0	0	2	92	155	245	6.68e-56	181	YBR043C QDR3 SGDID:S000000247, Chr II from 323945-321876, Genome Release 64-4-1, reverse complement, Verified ORF, "Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; has a role in polyamine homeostasis; involved in spore wall asembly; sequence similarity to DTR1 and QDR1, and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; expression is upregulated under polyamine stress; required for resistance to quinidine, barban, cisplatin, and bleomycin"	1
TRINITY_DN5469_c0_g1_i1.p1	YIL102C-A	100	75	0	0	1	75	1	75	8.84e-46	139	YIL102C-A YIL102C-A SGDID:S000113587, Chr IX from 173592-173365, Genome Release 64-4-1, reverse complement, Uncharacterized ORF, "Regulatory subunit of dolichyl phosphate mannose (DPM) synthase; identified based on comparisons of the genome sequences of six Saccharomyces species; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum"	1
TRINITY_DN546_c0_g1_i1.p1	YNL125C	100	462	0	0	1	462	212	673	0.0	899	YNL125C ESBP6 SGDID:S000005069, Chr XIV from 392167-390146, Genome Release 64-4-1, reverse complement, Verified ORF, "Protein with similarity to monocarboxylate permeases; appears not to be involved in transport of monocarboxylates such as lactate, pyruvate or acetate across the plasma membrane"	1
TRINITY_DN5470_c0_g1_i1.p1	YPL138C	100	170	0	0	1	170	184	353	2.97e-118	336	YPL138C SPP1 SGDID:S000006059, Chr XVI from 292427-291366, Genome Release 64-4-1, reverse complement, Verified ORF, "Subunit of COMPASS (Set1C); a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing; promotes meiotic DSB formation by interacting with H3K4me3 and Rec107p, a protein required for Spo11p-catalyzed DSB formation located on chromosome axes; interacts with Orc2p; PHD finger domain protein similar to human CGBP, an unmethylated CpG binding protein; relocalizes to cytosol in response to hypoxia"	1
TRINITY_DN5471_c0_g1_i1.p1	YGR179C	100	368	0	0	1	368	39	406	3.27e-255	694	YGR179C OKP1 SGDID:S000003411, Chr VII from 854895-853675, Genome Release 64-4-1, reverse complement, Verified ORF, "Outer kinetochore protein required for accurate chromosome segregation; component of COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) a kinetochore sub-complex which functions as a platform for kinetochore assembly; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-Q and fission yeast fta7"	1
TRINITY_DN5473_c0_g1_i1.p1	YDR307W	100	294	0	0	1	294	369	662	2.02e-222	617	YDR307W PMT7 SGDID:S000002715, Chr IV from 1075865-1077853, Genome Release 64-4-1, Uncharacterized ORF, "Putative protein mannosyltransferase similar to Pmt1p; has a potential role in protein O-glycosylation"	1
TRINITY_DN5474_c0_g1_i1.p1	YML072C	100	1079	0	0	1	1079	467	1545	0.0	1994	YML072C TCB3 SGDID:S000004537, Chr XIII from 129367-124730, Genome Release 64-4-1, reverse complement, Verified ORF, "Lipid-binding ER tricalbin involved in ER-plasma membrane tethering; one of at least 7 proteins (Ice2p, Ist2p, Scs2/Scs22p, Tcb1-Tcb3p) that affect cER tethering and contact with the plasma membrane; regulates PI4P levels by controlling access of Sac1p to its substrate PI4P in the PM; regulates PM phospholipid homeostasis; involved in intermembrane phospholipid transfer; also localizes to the mitochondria in a phosphorylated state and is enriched in bud membranes; mRNA is targeted to the bud tip"	1
TRINITY_DN5475_c0_g1_i1.p1	YOR161C	100	263	0	0	1	263	277	539	2.63e-190	530	YOR161C PNS1 SGDID:S000005687, Chr XV from 638558-636939, Genome Release 64-4-1, reverse complement, Verified ORF, "Protein of unknown function; has similarity to Torpedo californica tCTL1p, which is postulated to be a choline transporter, neither null mutation nor overexpression affects choline transport"	1
TRINITY_DN5476_c0_g1_i1.p1	YIL068C	100	160	0	0	2	161	297	456	5.12e-111	331	YIL068C SEC6 SGDID:S000001330, Chr IX from 235474-233057, Genome Release 64-4-1, reverse complement, Verified ORF, "Essential 88kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; anchors the assembled complex to sites of secretion; interacts with SM-like protein and SNARE regulator Sec1p and may recruit it to sites of secretion; binds to SNARE complexes binteracting with Sec9p"	1
TRINITY_DN5477_c0_g1_i1.p1	YDR282C	100	352	0	0	1	352	27	378	4.99e-252	685	YDR282C MRX10 SGDID:S000002690, Chr IV from 1024755-1023511, Genome Release 64-4-1, reverse complement, Verified ORF, "Mitochondrial inner membrane protein of unknown function; associates with mitochondrial ribosome; localizes to the inner membrane with the C terminus facing the intermembrane space; ortholog of human RMND1, mutation in which is implicated in infantile encephaloneuromyopathy and defective mitochondrial translation"	1
TRINITY_DN5478_c0_g1_i1.p1	YJR100C	100	327	0	0	1	327	1	327	5.07e-245	663	YJR100C AIM25 SGDID:S000003861, Chr X from 617334-616351, Genome Release 64-4-1, reverse complement, Verified ORF, "Mitochondria protein of unknown function; interacts genetically with TOR1 to regulate chronological lifespan, and the response to both heat shock and oxidative stress; involved in maintaining the integrity of the mitochondrial network; negative regulator of mitophagy flux; non-tagged protein is detected in purified mitochondria in high-throughput studies; null mutant is viable and displays an elevated frequency of mitochondrial genome loss; similar to murine NOR1"	1
TRINITY_DN5479_c0_g1_i1.p1	YDL056W	100	450	0	0	1	450	271	720	1.28e-304	839	YDL056W MBP1 SGDID:S000002214, Chr IV from 352877-355378, Genome Release 64-4-1, Verified ORF, "Transcription factor; involved in regulation of cell cycle progression from G1 to S phase, forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes"	1
TRINITY_DN547_c0_g1_i1.p1	YGL019W	100	278	0	0	1	278	1	278	6.91e-207	562	YGL019W CKB1 SGDID:S000002987, Chr VII from 458156-458992, Genome Release 64-4-1, Verified ORF, "Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerases"	1
TRINITY_DN5480_c0_g1_i1.p1	YBR276C	100	218	0	0	1	218	21	238	6.05e-157	452	YBR276C PPS1 SGDID:S000000480, Chr II from 760043-757620, Genome Release 64-4-1, reverse complement, Verified ORF, "Protein phosphatase; has specificity for serine, threonine, and tyrosine residues; has a role in the DNA synthesis phase of the cell cycle"	1
TRINITY_DN5481_c0_g1_i1.p1	YNL282W	100	114	0	0	15	128	1	114	7.23e-84	241	YNL282W POP3 SGDID:S000005226, Chr XIV from 107687-108274, Genome Release 64-4-1, Verified ORF, "Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; increases the activity and thermal stability of the RNase P complex, along with Pop2p; relocalizes to the cytosol in response to hypoxia"	1
TRINITY_DN5482_c0_g1_i1.p1	YMR058W	100	636	0	0	1	636	1	636	0.0	1303	YMR058W FET3 SGDID:S000004662, Chr XIII from 388822-390732, Genome Release 64-4-1, Verified ORF, "Ferro-O2-oxidoreductase; multicopper oxidase that oxidizes ferrous (Fe2+) to ferric iron (Fe3+) for subsequent cellular uptake by transmembrane permease Ftr1p; required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity, belongs to class of integral membrane multicopper oxidases; protein abundance increases in response to DNA replication stress"	1
